Location,Height,Percent Difference,Error,GrainType,SSA_mCT,SSA_IC,Method,Air Temp,Snow Temp,Moisture,zscore
berthoud1,0.432,0.2533968148131705,2.607968101129366,RG,10.292031898870635,12.9,shaved,-9.8,-2.7,D,-0.3754843157851362
berthoud1,0.416,0.16958256702586727,2.1749114402897476,RG,12.825088559710252,15.0,shaved,-9.8,,D,-0.17768384340885116
berthoud1,0.416,0.2709463895014425,3.4749114402897483,RG,12.825088559710252,16.3,shaved,-9.8,,D,-0.055235931937817444
berthoud1,0.416,0.0448270932097748,0.5749114402897479,RG,12.825088559710252,13.4,shaved,-9.8,,D,-0.328388965219354
berthoud1,0.4,-0.08003840310238074,1.2354269220438887,RG,15.435426922043888,14.2,normal,-9.8,,D,-0.2530364043141027
berthoud1,0.4,-0.07355980030732699,1.1354269220438873,RG,15.435426922043888,14.3,normal,-9.8,,D,-0.2436173342009461
berthoud1,0.368,0.1577528600886758,1.9757381304250021,RG,12.524261869574998,14.5,normal,-9.8,-2.6,D,-0.2247791939746333
berthoud1,0.368,0.1577528600886758,1.9757381304250021,RG,12.524261869574998,14.5,normal,-9.8,-2.6,D,-0.2247791939746333
berthoud1,0.336,0.29185416351359494,2.9143527308729027,RG,9.985647269127098,12.9,normal,-9.8,,D,-0.3754843157851362
berthoud1,0.336,0.3519404036770179,3.5143527308729023,RG,9.985647269127098,13.5,normal,-9.8,,D,-0.31896989510619767
berthoud1,0.32,0.16166253209377388,1.5864787018199635,RG,9.813521298180037,11.4,normal,-9.8,,D,-0.5167703674824827
berthoud1,0.32,0.2635627542072628,2.5864787018199635,RG,9.813521298180037,12.4,normal,-9.8,,D,-0.42257966635091837
berthoud1,0.304,0.08377386233505775,0.8425513210705446,FC,10.057448678929456,10.9,normal,-9.8,,D,-0.5638657180482649
berthoud1,0.304,0.11360250074794914,1.1425513210705436,FC,10.057448678929456,11.2,normal,-9.8,,D,-0.5356085077087956
berthoud1,0.288,-0.10445207613776915,1.049713432627577,FC,10.049713432627577,9.0,normal,-9.8,-1.7,D,-0.7428280501982372
